region_code,region_name,region_level,metric_id,period,value,ci_lower,ci_upper,unit,freq,source,vintage,model,data_type
K02000001,United Kingdom,UK,uk_cpih_index,2025-08,139.5902915894317,137.2355983457502,141.9449848331132,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2025-09,139.9676965870165,137.32033871956847,142.6150544544645,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2025-10,140.50397726093777,137.59708168942709,143.41087283244846,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2025-11,140.99836532284797,137.81030063238322,144.18643001331273,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2025-12,141.55427563992512,138.08798283077442,145.02056844907582,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2026-01,142.06931471392522,138.3181984246424,145.82043100320806,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2026-02,142.5942927311566,138.56564388457724,146.62294157773596,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2026-03,143.09251092556042,138.7907534663701,147.39426838475075,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2026-04,143.5995746173854,139.0356838800913,148.1634653546795,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2026-05,144.10532853448075,139.2889691300729,148.9216879388886,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2026-06,144.62598044562685,139.56734353907396,149.68461735217974,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2026-07,145.15204829568324,139.85866771168008,150.4454288796864,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2026-08,145.68616042483097,140.16474044356985,151.2075804060921,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2026-09,146.22154287309002,140.47788809276392,151.9651976534161,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2026-10,146.75959030855924,140.7998528587471,152.71932775837138,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2026-11,147.29850252308594,141.1290464229216,153.4679586232503,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2026-12,147.84011890335606,141.46766014539338,154.21257766131873,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2027-01,148.38408116324086,141.81529976006482,154.9528625664169,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2027-02,148.93108179911064,142.17249200589026,155.68967159233102,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2027-03,149.48049328229095,142.5382252752213,156.4227612893606,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2027-04,150.0321811747113,142.91195347321852,157.15240887620408,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2027-05,150.58556898881378,143.29265222802408,157.87848574960347,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2027-06,151.1405060809438,143.67975912155003,158.60125304033755,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2027-07,151.6967726170293,144.0726472650339,159.32089796902468,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2027-08,152.25439251543003,144.47094775233225,160.0378372785278,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2027-09,152.81333457767744,144.87423125167723,160.75243790367765,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2027-10,153.37363191724236,145.2821409054308,161.46512292905393,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2027-11,153.9352555653172,145.694271353562,162.1762397770724,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2027-12,154.4981979427889,146.11026864659985,162.88612723897793,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2028-01,155.06243676787744,146.52979971444097,163.59507382131392,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2028-02,155.62798120263264,146.9526033266247,164.30335907864057,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2028-03,156.1948497826919,147.37846549493472,165.0112340704491,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2028-04,156.76308156907737,147.80722806368442,165.71893507447032,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2028-05,157.33271749652795,148.23876559115058,166.42666940190531,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2028-06,157.90380177609094,148.67298358805317,167.13461996412872,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2028-07,158.47637347465277,149.10980674347286,167.8429402058327,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2028-08,159.0504692701044,149.54917901523368,168.55175952497513,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2028-09,159.62612159126058,149.99105883528972,169.26118434723145,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2028-10,160.20336091711022,150.43541861667123,169.9713032175492,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2028-11,160.78221488516965,150.88224094359364,170.68218882674566,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2028-12,161.3627087773324,151.331516380793,171.39390117387177,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2029-01,161.94486453711968,151.78324003788458,172.1064890363548,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2029-02,162.52870077614062,152.23740952232774,172.8199920299535,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2029-03,163.11423249551646,152.69402294327114,173.5344420477618,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2029-04,163.7014715115379,153.15307796316696,174.24986505990884,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2029-05,164.29042679616987,153.61457102389983,174.9662825684399,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2029-06,164.8811050557344,154.0784970472492,175.6837130642196,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2029-07,165.47351114253922,154.54484916002258,176.40217312505587,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2029-08,166.0676484803094,155.01361861467922,177.12167834593959,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2029-09,166.66351936851007,155.48479474754004,177.8422439894801,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2029-10,167.26112528841392,155.95836508308759,178.56388549374026,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2029-11,167.86046716059076,156.43431550865202,179.2866188125295,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2029-12,168.46154560261957,156.91263054565147,180.01046065958766,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2030-01,169.06436114847463,157.39329365329604,180.73542864365322,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2030-02,169.6689144409624,157.8762875554219,181.4615413265029,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2030-03,170.2752063764545,158.36159455105755,182.18881820185143,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2030-04,170.88323821144738,158.84919680418912,182.91727961870563,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2030-05,171.49301162877688,159.3390765987669,183.64694665878687,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2030-06,172.10452877490366,159.83121656138732,184.37784098842,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2030-07,172.71779227192303,160.3255998479214,185.10998469592465,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2030-08,173.3328052118858,160.82221029623915,185.84340012753248,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2030-09,173.94957113603766,161.32103254372896,186.57810972834636,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2030-10,174.56809400311846,161.82205211154218,187.31413589469474,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2030-11,175.18837814888266,162.3252554568847,188.05150084088064,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2030-12,175.81042824010197,162.8306299970139,188.79022648319005,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2031-01,176.43424922550548,163.33816410866285,189.5303343423481,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2031-02,177.05984628640158,163.84784710754224,190.27184546526092,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2031-03,177.68722478893943,164.35966921215223,191.01478036572664,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2031-04,178.3163902396737,164.87362149605167,191.75915898329572,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2031-05,178.94734824540583,165.38969583209786,192.5050006587138,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2031-06,179.5801044779526,165.9078848318127,193.2523241240925,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2031-07,180.21466464408766,166.42818178250423,194.0011475056711,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2031-08,180.85103446071918,166.95058058440833,194.75148833703003,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2031-09,181.48921963515383,167.47507568967285,195.5033635806348,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2031-10,182.1292258501833,168.00166204463267,196.25678965573394,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2031-11,182.77105875359726,168.53033503641797,197.01178247077655,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2031-12,183.41472395164973,169.0610904445893,197.76835745871017,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2032-01,184.06022700593817,169.593924398163,198.52652961371334,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2032-02,184.70757343313403,170.12883333813224,199.28631352813582,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2032-03,185.35676870700178,170.66581398536965,200.0477234286339,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2032-04,186.0078182621743,171.20486331364253,200.8107732107061,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2032-05,186.66072749919238,171.74597852735124,201.5754764710335,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2032-06,187.31550179037154,172.28915704352522,202.34184653721786,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2032-07,187.97214648611663,172.83439647756416,203.1098964946691,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2032-08,188.6306669213626,173.38169463219091,203.8796392105343,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2032-09,189.2910684218806,173.9310494890868,204.6510873546744,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2032-10,189.95335631024264,174.48245920269983,205.42425341778545,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2032-11,190.61753591129388,175.03592209575362,206.19914972683415,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2032-12,191.28361255702805,175.59143665602966,206.97578845802644,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2033-01,191.95159159080526,176.14900153404707,207.75418164756346,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2033-02,192.6214783708884,176.70861554132,208.53434120045682,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2033-03,193.29327827330482,177.27027764892804,209.3162788976816,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2033-04,193.96699669406206,177.83398698618552,210.1000064019386,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2033-05,194.64263905076743,178.39974283924877,210.88553526228608,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2033-06,195.32021078371014,178.96754464954137,211.6728769178789,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2033-07,195.9997173564763,179.53739201192104,212.46204270103158,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2033-08,196.6811642561672,180.1092846725417,213.2530438397927,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2033-09,197.3645569932943,180.68322252639615,214.04589146019242,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2033-10,198.04990110142074,181.2592056145451,214.8405965882964,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2033-11,198.73720213661497,181.83723412105687,215.63717015217307,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2033-12,199.42646567677576,182.41730836969424,216.4356229838573,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2034-01,200.1176973208813,182.99942882039278,217.2359658213698,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2034-02,200.81090268820668,183.58359606558025,218.0382093108331,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2034-03,201.5060874175473,184.16981082638733,218.84236400870725,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2034-04,202.20325716647721,184.75807394879953,219.6484403841549,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2034-05,202.9024176106651,185.3483863997966,220.45644882153363,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2034-06,203.60357444326303,185.94074926352144,221.26639962300462,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2034-07,204.3067333743782,186.53516373751575,222.07830301124068,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2034-08,205.0119001306328,187.13163112905283,222.89216913221276,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2034-09,205.7190804548116,187.73015285159283,223.70800805803037,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2034-10,206.42828010559586,188.3307304213794,224.52582978981232,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2034-11,207.13950485737672,188.93336545419072,225.34564426056272,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2034-12,207.85276050014227,189.53805966225394,226.1674613380306,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2035-01,208.5680528394281,190.14481485132558,226.99129082753063,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2035-02,209.28538769632348,190.75363291793826,227.8171424747087,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2035-03,210.0047709075233,191.3645158468107,228.6450259682359,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2035-04,210.726208325416,191.97746570841335,229.47495094241864,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2035-05,211.44970581819956,192.59248465668313,230.306926979716,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2035-06,212.17526927001705,193.2095749268768,231.1409636131573,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2035-07,212.90290458110462,193.82873883355313,231.9770703286561,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2035-08,213.63261766794577,194.44997876867262,232.8152565672189,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2035-09,214.36441446342707,195.07329719980507,233.65553172704907,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2035-10,215.09830091699058,195.69869666843314,234.49790516554802,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2035-11,215.8342829947799,196.32617978834298,235.3423862012168,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2035-12,216.5723666797777,196.95574924409254,236.18898411546286,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2036-01,217.31255797193322,197.58740778954908,237.03770815431736,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2036-02,218.05486288827842,198.2211582464885,237.88856753006834,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2036-03,218.79928746303304,198.85700350324987,238.7415714228162,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2036-04,219.5458377476984,199.49494651343963,239.5967289819572,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2036-05,220.29451981114076,200.13499029468073,240.45404932760079,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2036-06,221.04533973966483,200.77713792740258,241.31354155192707,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2036-07,221.79830363707887,201.42139255366862,242.17521472048912,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2036-08,222.55341762475223,202.0677573760394,243.03907787346506,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2036-09,223.3106878416665,202.716235656468,243.90514002686498,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_cpih_index,2036-10,224.07012044446213,203.366830715228,244.77341017369628,index(2015=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
