region_code,metric,year,value,ci_lower,ci_upper,ci_width
TLF16,nominal_gva_mn_gbp,2050,14612.154209003917,11650.30155935356,18326.997763958174,6676.696204604614
TLD37,employment_rate_pct,2028,73.82661769765481,68.25000163318781,79.40323376212183,11.153232128934022
TLD37,employment_rate_pct,2032,74.31048067800099,66.43196292539479,82.18899843060719,15.7570355052124
TLD37,employment_rate_pct,2031,74.22638365290683,66.85553084366508,81.59723646214859,14.741705618483508
TLK30,emp_total_jobs,2039,254413.2390079772,241947.0451346358,267521.7469447171,25574.701810081286
TLE45,population_total,2048,399657.738834459,390291.80224773963,409248.43230216124,18956.630054421606
TLD37,employment_rate_pct,2030,74.12140522887894,67.29592345094996,80.94688700680793,13.65096355585797
TLK30,emp_total_jobs,2038,253401.57178798623,241501.11465661245,265888.4480757978,24387.333419185365
TLK30,emp_total_jobs,2037,252101.0322127845,240775.2633719299,263959.55112954037,23184.287757610466
TLK30,emp_total_jobs,2036,250493.97417996568,239750.68323768684,261718.6748046347,21967.991566947865
TLD37,employment_rate_pct,2029,73.99032505618386,67.75784476363829,80.22280534872942,12.464960585091134
TLK30,emp_total_jobs,2040,255425.0293748084,242389.1967133404,269161.93673548655,26772.740022146143
TLJ46,population_total,2036,419790.29509004776,414003.7540263576,425657.7147862533,11653.960759895679
TLK30,emp_total_jobs,2034,247421.8202158447,237817.40244876358,257414.1189356842,19596.71648692063
TLJ46,population_total,2031,403590.9201967046,399334.9653685954,407892.2333156469,8557.2679470515
TLK30,emp_total_jobs,2032,245764.35455395916,237221.70268174927,254614.63806435664,17392.935382607364
TLJ46,population_total,2032,406831.6858165159,402247.01969342533,411468.60630677664,9221.586613351305
TLD37,employment_rate_pct,2035,74.47523692895318,65.23975689662899,83.71071696127736,18.470960064648366
TLJ45,productivity_gbp_per_job,2034,85468.15587401249,69071.09326446717,101995.00017518266,32923.906910715494
TLK30,emp_total_jobs,2031,245004.5502199706,236983.50378100786,253297.08047510395,16313.57669409609
TLJ46,population_total,2033,410062.19564987195,405162.4905106091,415021.1538320843,9858.663321475207
TLK30,emp_total_jobs,2043,260166.46207110875,245301.90567452955,275931.76579885656,30629.86012432701
TLJ46,population_total,2034,413280.8210663387,408077.2282572193,418550.7674385784,10473.539181359112
TLJ46,population_total,2035,416504.12484432297,411005.6822119149,422076.1257575294,11070.443545614486
TLK30,emp_total_jobs,2033,246446.84774441118,237380.90023181416,255859.03795901567,18478.13772720151
TLJ46,population_total,2030,400341.1315132714,396431.07608795847,404289.75236483675,7858.676276878279
TLJ46,population_total,2029,396841.2267891609,393301.54463732615,400412.7657946156,7111.221157289459
TLF16,nominal_gva_mn_gbp,2048,13975.665935620902,11238.519971422475,17379.444877148962,6140.924905726488
TLF16,nominal_gva_mn_gbp,2043,12515.011308669953,10298.209840651904,15209.003358803307,4910.793518151404
TLK30,emp_total_jobs,2041,256674.24612619512,243052.3899202202,271059.5384232833,28007.14850306313
TLK30,emp_total_jobs,2042,258293.31173730726,244060.39886987835,273356.24786795216,29295.84899807381
TLJ45,productivity_gbp_per_job,2031,80267.24239841991,67588.55270318918,93497.7792350622,25909.22653187302
TLJ46,population_total,2025,383383.99008763017,381850.88906438707,384923.24638984416,3072.3573254570947
TLJ45,productivity_gbp_per_job,2030,78795.49117741374,67137.27968667088,90937.71522322077,23800.435536549892
TLD37,employment_rate_pct,2034,74.4319003945777,65.62547264141165,83.23832814774372,17.612855506332068
TLJ46,population_total,2026,386025.7243172482,383844.4618075883,388219.3822281955,4374.920420607203
TLJ46,population_total,2027,389249.967435711,386557.87697882456,391960.8063167267,5402.929337902169
TLJ46,population_total,2028,393159.4267618998,390021.33038498904,396322.7721395795,6301.441754590487
TLF16,nominal_gva_mn_gbp,2049,14290.139684300697,11441.906119732515,17847.383998777266,6405.477879044751
TLD37,emp_total_jobs,2047,239832.88594716592,192277.8865903836,299149.39362883056,106871.50703844696
TLK30,emp_total_jobs,2027,238032.49712305426,232137.67967643662,244077.00535997076,11939.325683534145
TLJ46,unemployment_rate_pct,2025,5.51,3.4326952364720964,7.5873047632892225,4.154609526817126
TLJ45,unemployment_rate_pct,2024,9.839407069559925,4.977949961907429,14.700864177212425,9.722914215304996
TLJ46,unemployment_rate_pct,2026,5.2345,3.0629539033818305,7.406046096392861,4.34309219301103
TLJ45,unemployment_rate_pct,2023,9.415072959433036,4.8725804729207445,13.957565445945326,9.084984973024582
TLD37,emp_total_jobs,2040,241137.83320684198,201139.0624104779,289090.810640379,87951.74822990107
TLJ46,unemployment_rate_pct,2027,4.9727749999999995,1.4779992270593947,8.467550772713532,6.989551545654137
TLJ46,unemployment_rate_pct,2028,4.724136249999999,1.0,9.206394786738175,8.206394786738175
TLJ46,unemployment_rate_pct,2030,4.263532965624999,1.0,10.421859462308724,9.421859462308724
TLJ46,unemployment_rate_pct,2031,4.050356317343749,1.0,11.018472019401543,10.018472019401543
TLJ46,unemployment_rate_pct,2032,3.8478385014765615,1.0,11.658137707929477,10.658137707929477
TLD37,emp_total_jobs,2041,240709.6197477115,199552.69486140014,290354.99159423093,90802.29673283079
TLJ46,unemployment_rate_pct,2033,3.655446576402733,1.0,12.376809994062494,11.376809994062494
TLJ46,unemployment_rate_pct,2034,3.4726742475825962,1.0,13.217289555135528,12.217289555135528
TLJ45,productivity_gbp_per_job,2050,116026.64059654096,80883.38482881588,151930.5444381605,71047.15960934461
TLJ46,unemployment_rate_pct,2029,4.487929437499999,1.0,9.832654686400657,8.832654686400657
TLD37,emp_total_jobs,2039,241585.37858518923,202794.74413955442,287795.8962584652,85001.15211891077
TLF16,nominal_gva_mn_gbp,2031,9804.334460658876,8666.992455708381,11090.926259333653,2423.933803625272
TLJ46,productivity_gbp_per_job,2046,141784.59070537682,102597.69408589212,182018.3809452085,79420.6868593164
TLJ45,unemployment_rate_pct,2027,11.11182878861975,5.212165918689913,17.01149165854959,11.799325739859679
TLD37,emp_total_jobs,2037,241654.15430912268,205587.14072627676,284048.5552187709,78461.41449249416
TLJ45,productivity_gbp_per_job,2047,109669.02952865443,79462.64408913502,140403.97083377707,60941.32674464205
TLJ46,productivity_gbp_per_job,2047,144312.53497796037,103660.93858553587,185499.72118894526,81838.78260340939
TLJ46,productivity_gbp_per_job,2048,147495.0874601201,105528.20737359136,189307.35577969978,83779.14840610842
TLD37,emp_total_jobs,2050,238915.4287672846,188674.94102538572,302533.98672256904,113859.04569718332
TLJ45,unemployment_rate_pct,2026,10.687784499907991,5.146606967663677,16.228962032152307,11.08235506448863
TLJ45,productivity_gbp_per_job,2048,111699.6443274018,81110.31996193156,143708.82104384218,62598.501081910625
TLJ46,productivity_gbp_per_job,2050,153134.83166931182,108017.65769156729,199785.56885968483,91767.91116811754
TLJ45,productivity_gbp_per_job,2049,113688.3649982328,80625.42359805184,147543.1072599155,66917.68366186366
TLJ45,unemployment_rate_pct,2025,10.263644087898598,5.069062574904806,15.458225600892389,10.389163025987582
TLF16,nominal_gva_mn_gbp,2032,9985.527755325991,8761.389532335399,11380.702134562765,2619.3126022273664
TLD37,emp_total_jobs,2038,241712.6169130164,204238.81671974334,286062.1213601596,81823.30464041626
TLJ46,productivity_gbp_per_job,2049,149673.91045209146,106488.96639754808,195887.46483782612,89398.49844027804
TLJ46,unemployment_rate_pct,2035,3.299040535203466,1.0,14.236857772930634,13.236857772930634
TLJ46,unemployment_rate_pct,2036,3.1340885084432926,1.0,15.51927050074091,14.51927050074091
TLJ46,unemployment_rate_pct,2037,2.977384083021128,1.0,17.19689726493484,16.19689726493484
TLJ46,unemployment_rate_pct,2049,1.608859524106636,1.0,14.258778444206401,13.258778444206401
TLJ46,unemployment_rate_pct,2050,1.528416547901304,1.0,11.9294599142582,10.9294599142582
TLD37,emp_total_jobs,2046,240291.4819358254,193658.40124992805,298153.8416006956,104495.44035076757
TLJ45,unemployment_rate_pct,2022,8.99064126961949,4.756546493089833,13.224736046149145,8.468189553059311
TLD37,gdhi_total_mn_gbp,2034,18570.173541402244,16528.84974803138,20863.602163173375,4334.752415141993
TLD37,emp_total_jobs,2049,239068.5716407738,189728.32145597728,301240.1180159135,111511.79655993625
TLJ46,unemployment_rate_pct,2048,1.69353634116488,1.0,17.577157697566165,16.577157697566165
TLD37,gdhi_total_mn_gbp,2033,17929.226546514175,16045.075913229943,20034.63033111428,3989.5544178843375
TLD37,emp_total_jobs,2048,239381.58246113634,190933.87221791464,300122.452637407,109188.58041949235
TLD37,gdhi_total_mn_gbp,2029,15569.096578375402,14286.062071173677,16967.360708580894,2681.298637407217
TLD37,gdhi_total_mn_gbp,2030,16129.703488799609,14698.831878711479,17699.864641175845,3001.032762464367
TLD37,gdhi_total_mn_gbp,2032,17309.20172138569,15578.718883963133,19231.906452849606,3653.187568886473
TLD37,gdhi_total_mn_gbp,2031,16709.54879771495,15129.885514282725,18454.139706453225,3324.2541921704997
TLD37,gdhi_total_mn_gbp,2028,15027.160084562222,13892.49920227672,16254.493660150983,2361.9944578742634
TLD37,emp_total_jobs,2045,240596.64945963977,194947.4254044202,296935.1742456624,101987.7488412422
TLJ46,unemployment_rate_pct,2038,2.8285148788700716,1.0,19.49664090336784,18.49664090336784
TLD37,emp_total_jobs,2042,240538.29479954988,198226.27115647012,291881.9535247392,93655.68236826907
TLJ46,unemployment_rate_pct,2039,2.687089134926568,1.0,20.0,19.0
TLJ46,unemployment_rate_pct,2040,2.5527346781802396,1.0,20.0,19.0
TLD37,emp_total_jobs,2043,240587.45471847817,197122.16586079626,293636.80697781715,96514.64111702089
TLJ46,unemployment_rate_pct,2041,2.4250979442712275,1.0,20.0,19.0
TLJ46,unemployment_rate_pct,2042,2.303843047057666,1.0,20.0,19.0
TLJ46,unemployment_rate_pct,2043,2.1886508947047822,1.0,20.0,19.0
TLD37,gdhi_total_mn_gbp,2036,19916.877054770284,17548.590345218476,22604.778150908263,5056.187805689788
TLD37,gdhi_total_mn_gbp,2035,19232.565434129006,17030.017637208606,21719.97593061108,4689.958293402473
TLJ46,unemployment_rate_pct,2044,2.079218349969543,1.0,20.0,19.0
TLJ46,unemployment_rate_pct,2045,1.9752574324710659,1.0,20.0,19.0
TLD37,emp_total_jobs,2044,240670.7748869034,196082.0856932997,295398.8462528981,99316.76055959839
TLJ46,unemployment_rate_pct,2046,1.8764945608475125,1.0,20.0,19.0
TLJ46,unemployment_rate_pct,2047,1.782669832805137,1.0,20.0,19.0
TLF16,nominal_gva_mn_gbp,2042,12245.169770638384,10126.029333192559,14807.79659804529,4681.767264852731
TLJ46,productivity_gbp_per_job,2045,139654.1215095856,102050.63526234949,177297.57555578035,75246.94029343086
TLJ46,productivity_gbp_per_job,2044,136961.0778881369,101678.1131184157,173362.96915026286,71684.85603184716
TLJ45,unemployment_rate_pct,2044,18.306331373311544,5.512051096278553,20.0,14.487948903721447
TLJ45,unemployment_rate_pct,2043,17.88384957099418,5.513162677088474,20.0,14.486837322911526
TLJ45,unemployment_rate_pct,2042,17.4612794970696,5.513206333156825,20.0,14.486793666843175
TLK30,emp_total_jobs,2025,233874.58650875726,228985.4706214066,238868.09091514777,9882.620293741173
TLJ45,productivity_gbp_per_job,2043,101350.52464617987,75828.08504165629,128194.83571372252,52366.750672066235
TLF16,nominal_gva_mn_gbp,2036,10777.928829812068,9210.27442954244,12612.409190316084,3402.1347607736443
TLJ45,unemployment_rate_pct,2045,18.72872534537974,5.509982474581479,20.0,14.490017525418521
TLJ45,unemployment_rate_pct,2041,17.0386207079619,5.512054291395017,20.0,14.487945708604983
TLJ45,unemployment_rate_pct,2039,16.19303519873714,5.5055481457286355,20.0,14.494451854271365
TLJ45,unemployment_rate_pct,2038,15.770107580278262,5.499822377807499,20.0,14.500177622192501
TLF16,nominal_gva_mn_gbp,2035,10563.71895134706,9083.058645546878,12285.746733316375,3202.6880877694966
TLJ45,productivity_gbp_per_job,2044,103769.57424964043,77150.25839680803,130964.29977209114,53814.04137528311
TLJ45,unemployment_rate_pct,2040,16.615872757866136,5.5095587636925005,20.0,14.4904412363075
TLD37,emp_total_jobs,2034,241209.8289445179,209849.12168807178,277257.20799502777,67408.08630695599
TLJ45,unemployment_rate_pct,2046,19.151031926350008,5.507053386816656,20.0,14.492946613183344
TLJ45,productivity_gbp_per_job,2042,100032.46469034548,75496.28767972926,126179.3167373908,50683.02905766155
TLF16,nominal_gva_mn_gbp,2041,11982.786916081164,9959.402563323929,14417.248561171129,4457.8459978472
TLD37,gdhi_total_mn_gbp,2027,14502.3540103401,13518.908746348476,15557.340890997208,2038.432144648732
TLJ45,productivity_gbp_per_job,2040,96265.20962429271,73878.57647654823,118868.0990368234,44989.522560275174
TLJ45,unemployment_rate_pct,2050,20.0,5.48827325186827,20.0,14.51172674813173
TLJ45,unemployment_rate_pct,2049,20.0,5.493896893411083,20.0,14.506103106588917
TLF16,nominal_gva_mn_gbp,2040,11727.862065559411,9798.450857683853,14037.193289684963,4238.7424320011105
TLF16,nominal_gva_mn_gbp,2037,11005.958106076463,9349.497317476562,12955.89588611204,3606.398568635479
TLF16,nominal_gva_mn_gbp,2039,11480.352294286342,9643.273934609437,13667.400687219373,4024.1267526099364
TLJ45,unemployment_rate_pct,2047,19.573251553177837,5.503348236969606,20.0,14.496651763030394
TLK30,emp_total_jobs,2026,236102.57885113577,230714.8912177149,241616.08054832197,10901.18933060707
TLF16,nominal_gva_mn_gbp,2038,11240.133776576822,9493.9192604974,13307.529150898212,3813.609890400812
TLJ45,productivity_gbp_per_job,2041,98106.73547950848,75072.2144044762,122706.0082570695,47633.7938525933
TLJ45,unemployment_rate_pct,2048,19.995384660633942,5.498941037134821,20.0,14.50105896286518
TLJ45,unemployment_rate_pct,2037,15.347089449930058,5.492147264669792,20.0,14.507852735330207
TLF16,nominal_gva_mn_gbp,2034,10364.408660421923,8969.163476680573,11976.698513692865,3007.5350370122924
TLJ45,unemployment_rate_pct,2032,13.23062512043516,5.412918112926849,20.0,14.58708188707315
TLJ45,unemployment_rate_pct,2031,12.80705428684602,5.385603724587615,20.0,14.614396275412386
TLJ46,productivity_gbp_per_job,2037,119322.93373313891,94415.79510891301,144940.0614709367,50524.266362023685
TLJ46,productivity_gbp_per_job,2038,121807.85356712484,95212.07590971206,147811.21552284693,52599.139613134874
TLJ46,productivity_gbp_per_job,2039,124151.88939079794,96870.46327085224,153108.00872227945,56237.54545142721
TLJ45,unemployment_rate_pct,2030,12.383389709130718,5.352906994272219,19.41387242398921,14.060965429716992
TLJ46,productivity_gbp_per_job,2036,117425.38708680568,93124.57291861543,141325.07608326102,48200.50316464559
TLJ46,productivity_gbp_per_job,2040,127280.91577135326,97975.8009643223,157174.32789428023,59198.52692995792
TLJ46,productivity_gbp_per_job,2041,129763.06784782415,98715.19271521665,161118.13107443842,62402.93835922178
TLJ45,unemployment_rate_pct,2028,11.535777434650367,5.26741471089609,17.804140158404643,12.536725447508552
TLJ46,productivity_gbp_per_job,2042,131424.77993086315,99059.47244895207,163856.32665757518,64796.8542086231
TLJ46,productivity_gbp_per_job,2043,134256.8072095819,101566.18458902264,168511.48596184127,66945.30137281863
TLE45,population_total,2050,402086.35472569865,392283.46861921466,412134.20801460044,19850.739395385783
TLJ45,productivity_gbp_per_job,2045,105297.18786478866,77095.28920584878,133616.27486775664,56520.985661907864
TLD37,emp_total_jobs,2036,241392.88794278126,206829.81417166482,281731.7541125518,74901.93994088698
TLJ45,unemployment_rate_pct,2029,11.959630916213243,5.3138855984890006,18.605376233937484,13.291490635448483
TLJ45,unemployment_rate_pct,2033,13.65410267861877,5.435636316462874,20.0,14.564363683537126
TLJ46,productivity_gbp_per_job,2035,115184.64123961885,92766.42344678417,137519.93896996047,44753.51552317629
TLJ46,productivity_gbp_per_job,2034,112861.72622024533,92005.32160816896,133560.29805611973,41554.97644795077
TLJ45,unemployment_rate_pct,2036,14.923980352858912,5.482247502258362,20.0,14.517752497741638
TLF16,nominal_gva_mn_gbp,2033,10171.896641929327,8861.996094932478,11675.414904917201,2813.4188099847233
TLJ46,productivity_gbp_per_job,2024,92643.17605829926,86602.19720117013,99224.88687175454,12622.689670584412
TLJ46,productivity_gbp_per_job,2025,94830.87455105974,87153.38559494681,102343.50104992832,15190.115454981511
TLJ46,productivity_gbp_per_job,2026,96776.01340212623,87199.5045582472,106416.74301095771,19217.238452710517
TLJ45,unemployment_rate_pct,2035,14.500779831945612,5.469798102246529,20.0,14.530201897753471
TLJ46,productivity_gbp_per_job,2027,98873.81259398794,87501.14178877563,109838.6389919643,22337.497203188672
TLJ46,productivity_gbp_per_job,2028,100389.3786740684,88094.07112491505,113697.18936344449,25603.118238529438
TLJ46,productivity_gbp_per_job,2029,102284.50472307095,87906.78898186993,116436.94172971552,28530.152747845583
TLJ46,productivity_gbp_per_job,2030,104130.2716311166,88354.2567089546,119498.96276449446,31144.70605553985
TLJ46,productivity_gbp_per_job,2031,105728.2971619062,89007.6716884387,122849.77763398549,33842.10594554679
TLJ46,productivity_gbp_per_job,2032,108443.01373389416,90203.65266344116,126708.40298326724,36504.75031982608
TLJ45,unemployment_rate_pct,2034,14.077487427773871,5.454413842865169,20.0,14.545586157134831
TLD37,emp_total_jobs,2035,241145.97545592085,208160.30892660795,279358.6432420711,71198.33431546314
TLJ46,productivity_gbp_per_job,2033,110528.1355883174,90594.94254825494,130853.89043473582,40258.94788648088
TLJ45,productivity_gbp_per_job,2046,107334.91310003525,79508.38006310615,136388.43474546607,56880.05468235993
TLJ46,emp_total_jobs,2025,171695.0231729078,168506.900673067,174943.46441953816,6436.563746471162
TLJ46,gdhi_total_mn_gbp,2041,23261.64760781967,19976.306011988345,27087.30278288937,7110.996770901023
TLJ46,gdhi_total_mn_gbp,2042,24171.227463256877,20670.9971924574,28264.15347265818,7593.156280200783
TLK30,emp_total_jobs,2050,271434.62910957454,252086.989543407,292267.1971818117,40180.20763840468
TLJ46,gdhi_total_mn_gbp,2043,25116.613257967805,21392.370055088908,29489.217881225606,8096.847826136698
TLJ46,gdhi_total_mn_gbp,2045,27105.868369049655,22906.517407357558,32075.067849652747,9168.550442295189
TLJ46,gdhi_total_mn_gbp,2046,28152.086583631535,23700.817890203918,33439.35144701737,9738.53355681345
TLJ46,gdhi_total_mn_gbp,2047,29234.23030511219,24520.919747378386,34853.51407439403,10332.594327015642
TLJ46,gdhi_total_mn_gbp,2048,30354.387169213343,25368.34104394707,36320.420748929806,10952.079704982734
TLJ46,gdhi_total_mn_gbp,2044,26094.430555734485,22137.284553095997,30758.935423848936,8621.65087075294
TLJ46,gdhi_total_mn_gbp,2049,31514.335480244692,26244.32733828796,37842.5908181877,11598.263479899742
TLJ46,gdhi_total_mn_gbp,2031,15955.062517903243,14415.01118034343,17659.647763390447,3244.6365830470168
TLJ46,gdhi_total_mn_gbp,2032,16556.6588337391,14866.716467840059,18438.70180276982,3571.9853349297628
TLD37,gdhi_per_head_gbp,2047,40158.16646677843,33325.04501217474,47101.50421120796,13776.45919903322
TLD37,gdhi_per_head_gbp,2048,41360.19524158856,33847.68740108874,48783.48916100066,14935.80175991192
TLJ46,gdhi_total_mn_gbp,2033,17184.02862350881,15340.45023843259,19249.163821396458,3908.7135829638682
TLJ46,gdhi_total_mn_gbp,2034,17838.26783679287,15836.534942317325,20093.01912168143,4256.484179364106
TLJ46,gdhi_total_mn_gbp,2035,18520.43675593862,16355.361621233464,20972.118230966575,4616.756609733111
TLJ46,gdhi_total_mn_gbp,2040,22387.70079550331,19308.443389590775,25958.029696955353,6649.586307364578
TLJ46,gdhi_total_mn_gbp,2036,19231.518126696243,16897.321909945964,21888.160232051112,4990.838322105148
TLJ46,gdhi_total_mn_gbp,2037,19972.352748182402,17462.73258928484,22842.63772913701,5379.905139852173
TLD37,gdhi_per_head_gbp,2049,42838.90146742707,35096.380551687274,50695.87601977663,15599.495468089357
TLJ46,gdhi_total_mn_gbp,2038,20743.539060830946,18051.737039632826,23836.731713047964,5784.994673415138
TLD37,gdhi_per_head_gbp,2050,44158.163137238465,36087.72184785858,52388.611041914985,16300.889194056406
TLJ46,gdhi_total_mn_gbp,2039,21548.540093578187,18666.991548810438,24874.901718918692,6207.9101701082545
TLJ46,gdhi_total_mn_gbp,2030,15378.135540912632,13985.156190757692,16909.861390819908,2924.705200062215
TLJ46,gdhi_total_mn_gbp,2050,32715.382156697364,27149.722058442676,39421.99582577031,12272.273767327635
TLJ46,income_per_worker_gbp,2016,56872.75884223216,53783.8612208194,60040.41219280014,6256.550971980738
TLJ46,income_per_worker_gbp,2034,99955.00419215989,87553.59131512418,112569.45743133072,25015.86611620654
TLJ46,income_per_worker_gbp,2035,103131.30790133,89732.08579355787,116645.43149787036,26913.345704312494
TLJ46,income_per_worker_gbp,2036,106520.76096944921,92708.57755459321,121141.11794446668,28432.540389873466
TLJ46,income_per_worker_gbp,2037,110210.39431029357,95549.26408096887,126050.61730325823,30501.353222289355
TLJ46,income_per_worker_gbp,2038,114284.80037319793,97360.10972579992,131534.68182737724,34174.572101577316
TLJ46,income_per_worker_gbp,2033,96321.21215842623,84977.82353349397,107462.11917750174,22484.29564400777
TLJ46,income_per_worker_gbp,2039,118154.42945715618,100347.06228041131,136381.68965449906,36034.62737408775
TLJ46,income_per_worker_gbp,2041,127155.49991235511,106898.88482767652,147306.04217017163,40407.157342495106
TLJ46,income_per_worker_gbp,2042,131262.82787847487,109364.75942749118,153030.57333405642,43665.813906565236
TLJ46,income_per_worker_gbp,2043,135704.49663302227,113141.75585535717,158967.1004474898,45825.34459213262
TLJ46,income_per_worker_gbp,2044,139811.01876670268,115918.24948630983,164568.75631763774,48650.50683132792
TLJ46,income_per_worker_gbp,2045,144448.63565019323,118571.87729346653,171616.96813418414,53045.0908407176
TLJ46,employment_rate_pct,2050,84.58304133653911,75.87322526233666,93.29285741074155,17.419632148404887
TLJ46,employment_rate_pct,2049,84.3614962784935,75.81028234291641,92.9127102140706,17.10242787115419
TLJ46,income_per_worker_gbp,2040,122469.2010566557,103556.98675574188,141987.06277223935,38430.07601649748
TLJ46,income_per_worker_gbp,2015,55220.27813204029,52255.0416504299,58419.49577467561,6164.454124245713
TLJ46,income_per_worker_gbp,2032,93016.90431091626,82242.52561948822,103578.73134180489,21336.205722316663
TLJ46,income_per_worker_gbp,2017,58979.783794870746,55848.712960391036,62209.35155260318,6360.638592212141
TLJ46,income_per_worker_gbp,2018,60862.290456676536,57641.45190665435,64349.11294012459,6707.661033470242
TLJ46,income_per_worker_gbp,2019,62049.723790323726,58729.950816578246,65549.49315310425,6819.542336526007
TLJ46,income_per_worker_gbp,2020,63004.22052049013,59576.94373353615,66586.55764917872,7009.613915642571
TLJ46,income_per_worker_gbp,2021,64403.12265283247,60922.81600887946,68076.92157672204,7154.105567842584
TLJ46,income_per_worker_gbp,2022,67455.75713904652,63666.37738930599,71322.60968447634,7656.232295170346
TLJ46,income_per_worker_gbp,2031,89882.94889330704,80401.65801737468,99284.82097013637,18883.16295276169
TLJ46,income_per_worker_gbp,2023,72625.19836577345,68818.8265375469,76820.66908663497,8001.842549088062
TLJ46,income_per_worker_gbp,2025,74191.58871757162,70086.1383997051,78444.77408578676,8358.63568608166
