region_code,metric,year,value,ci_lower,ci_upper,ci_width
TLC3,employment_rate_pct,2042,80.81750410150363,72.68154942316548,88.95345877984175,16.271909356676275
TLC3,employment_rate_pct,2043,81.59960500047679,73.19612110583802,90.00308889511555,16.806967789277536
TLC3,employment_rate_pct,2044,81.95946452182253,73.31660633319242,90.6023227104526,17.285716377260172
TLC3,employment_rate_pct,2045,82.70078443677409,73.80247299015316,91.59909588339501,17.796622893241846
TLC3,employment_rate_pct,2046,83.09748982323698,73.9658510158805,92.22912863059346,18.263277614712962
TLC3,employment_rate_pct,2047,83.80552500030281,74.42845341743634,93.18259658316927,18.754143165732927
TLC3,employment_rate_pct,2048,84.23230156181805,74.62734029602288,93.83726282761322,19.209922531590337
TLC3,employment_rate_pct,2049,84.9131708657804,75.07123178660929,94.75510994495151,19.683878158342225
TLC3,employment_rate_pct,2050,85.36448987494649,75.29959640259986,95.0,19.70040359740014
TLC3,gdhi_total_mn_gbp,2024,13793.069800787836,13372.343933552966,14227.032708308223,854.6887747552573
TLC3,gdhi_total_mn_gbp,2025,14138.567885101784,13515.120020261784,14790.77518674966,1275.655166487877
TLC3,gdhi_total_mn_gbp,2026,14493.985131885172,13673.534405198932,15363.665222024338,1690.1308168254054
TLC3,gdhi_total_mn_gbp,2027,14974.31508271418,13944.385056143135,16080.315574591614,2135.9305184484783
TLC3,gdhi_total_mn_gbp,2028,15461.31149301038,14211.594456849502,16820.92419747317,2609.329740623669
TLC3,gdhi_total_mn_gbp,2029,15959.8280912905,14478.387966384373,17592.85034321083,3114.4623768264573
TLC3,gdhi_total_mn_gbp,2030,16470.11711041244,14744.345786944206,18397.883605720894,3653.5378187766873
TLC3,gdhi_total_mn_gbp,2031,16992.436993737,15009.35900394944,19237.524727747823,4228.165723798384
TLC3,gdhi_total_mn_gbp,2032,17527.052486147044,15273.470502908622,20113.147748159285,4839.677245250663
TLC3,gdhi_total_mn_gbp,2033,18074.234728540825,15536.80158323651,21026.07536514215,5489.27378190564
TLC3,gdhi_total_mn_gbp,2034,18634.261355748386,15799.515026884543,21977.61739417187,6178.102367287327
TLC3,gdhi_total_mn_gbp,2035,19207.41659783306,16061.795304339807,22969.09189616129,6907.296591821485
TLC3,gdhi_total_mn_gbp,2036,19793.99138473603,16323.83746657717,24001.837542257665,7678.000075680495
TLC3,gdhi_total_mn_gbp,2037,20394.283454233595,16585.840705286395,25077.221287857694,8491.380582571299
TLC3,gdhi_total_mn_gbp,2038,21008.597463176204,16848.004542057428,26196.643422549547,9348.638880492119
TLC3,gdhi_total_mn_gbp,2039,21637.24510198562,17110.526554967033,27361.54110157961,10251.014546612576
TLC3,gdhi_total_mn_gbp,2040,22280.545212391713,17373.601032124276,28573.390976547274,11199.789944422999
TLC3,gdhi_total_mn_gbp,2041,22938.82390839332,17637.418198010015,29833.71128318795,12196.293085177935
TLC3,gdhi_total_mn_gbp,2042,23612.41470043346,17902.163800636885,31144.06360003314,13241.899799396255
TLC3,gdhi_total_mn_gbp,2043,24301.6586227851,18168.018929235488,32506.05440905035,14338.035479814862
TLC3,gdhi_total_mn_gbp,2044,25006.90436414441,18435.159980531178,33921.33654049502,15486.176559963838
TLC3,gdhi_total_mn_gbp,2045,25728.508401437473,18703.75872106771,35391.61055457885,16687.851833511144
TLC3,gdhi_total_mn_gbp,2046,26466.83513684836,18973.98241131269,36918.62609419633,17944.643682883638
TLC3,gdhi_total_mn_gbp,2047,27222.25703807817,19245.993968882696,38504.18323134364,19258.189262460943
TLC3,gdhi_total_mn_gbp,2048,27995.154781855443,19519.95215573136,40150.13382242993,20630.181666698572
TLC3,gdhi_total_mn_gbp,2049,28785.91740071554,19796.011779065353,41858.38288281414,22062.37110374879
TLC3,gdhi_total_mn_gbp,2050,29594.942433071927,20074.32389903999,43630.88998771846,23556.566088678468
TLC3,nominal_gva_mn_gbp,2024,17147.85775663166,16412.347446021115,17916.32955668143,1503.9821106603158
TLC3,nominal_gva_mn_gbp,2025,17664.635561153063,16546.85998799169,18857.919250830953,2311.0592628392624
TLC3,nominal_gva_mn_gbp,2026,18158.27679166439,16659.59228192001,19791.781843336827,3132.189561416817
TLC3,nominal_gva_mn_gbp,2027,18691.64254808916,16805.53696638542,20789.42802270257,3983.8910563171485
TLC3,nominal_gva_mn_gbp,2028,19264.35864872535,16983.623500256992,21851.374304258694,4867.750804001702
TLC3,nominal_gva_mn_gbp,2029,19876.22565175841,17193.279456759585,22977.835447460162,5784.555990700577
TLC3,nominal_gva_mn_gbp,2030,20527.20593803026,17433.87640359682,24169.391469092432,6735.515065495612
TLC3,nominal_gva_mn_gbp,2031,21217.41233291712,17704.699905915822,25427.066739188263,7722.366833272441
TLC3,nominal_gva_mn_gbp,2032,21947.0981884681,18005.002431249228,26752.29402125885,8747.291590009623
TLC3,nominal_gva_mn_gbp,2033,22716.64881168012,18334.055392226117,28146.86233859745,9812.806946371333
TLC3,nominal_gva_mn_gbp,2034,22874.494928569628,18173.12809403712,28792.099826162583,10618.971732125461
TLC3,nominal_gva_mn_gbp,2035,23627.190559927865,18488.67013476926,30193.850054435585,11705.179919666323
TLC3,nominal_gva_mn_gbp,2036,24415.33424916533,18828.179350459748,31660.445516412125,12832.266165952376
TLC3,nominal_gva_mn_gbp,2037,25239.396457873536,19191.035037842234,33193.99564961376,14002.960611771527
TLC3,nominal_gva_mn_gbp,2038,26099.94124138518,19576.718003744754,34796.789363439384,15220.07135969463
TLC3,nominal_gva_mn_gbp,2039,26997.621906309145,19984.807282896607,36471.284325058645,16486.477042162038
TLC3,nominal_gva_mn_gbp,2040,27933.1773197771,20414.9753336564,38220.09982504155,17805.12449138515
TLC3,nominal_gva_mn_gbp,2041,28907.428796925044,20866.98249702051,40046.01239151882,19179.02989449831
TLC3,nominal_gva_mn_gbp,2042,29921.277503623078,21340.671222477034,41951.95353114603,20611.282308668993
TLC3,nominal_gva_mn_gbp,2043,30975.702320548306,21835.960374544793,43941.009133252934,22105.04875870814
TLC3,nominal_gva_mn_gbp,2044,32071.758122464485,22352.839807641318,46016.42019168592,23663.5803840446
TLC3,nominal_gva_mn_gbp,2045,33210.574433194786,22891.365313940227,48181.58458687952,25290.219272939295
TLC3,nominal_gva_mn_gbp,2046,34393.354422377364,23451.65399500433,50440.05973630876,26988.40574130443
TLC3,nominal_gva_mn_gbp,2047,35621.37421484768,24033.880073627934,52795.565970496,28761.685896868064
TLC3,nominal_gva_mn_gbp,2048,36895.98248750808,24638.271140960864,55251.99052848054,30613.71938751968
TLC3,nominal_gva_mn_gbp,2049,38218.60033196808,25265.104821256613,57813.39209429259,32548.287273035978
TLC3,nominal_gva_mn_gbp,2050,39590.72136413689,25914.705829503255,60484.00581681492,34569.299987311664
TLC3,population_total,2025,695593.3652914648,691295.1350768876,699294.07790446,7998.942827572464
TLC3,population_total,2026,696049.3135008446,691090.5343041589,701043.6734064244,9953.139102265472
TLC3,population_total,2027,696902.1717715461,691091.6911002824,702761.5051291697,11669.814028887311
TLC3,population_total,2028,696601.0344563932,690086.4652506395,703177.1026395545,13090.637388915056
TLC3,population_total,2029,699203.1515164817,692036.2919318855,706444.2324633172,14407.940531431697
TLC3,population_total,2030,701513.0132414711,693747.8479665446,709365.094521864,15617.246555319405
TLC3,population_total,2031,703353.5017736184,695032.7843720146,711773.8322289287,16741.047856914112
TLC3,population_total,2032,705151.5872263081,696304.9621360061,714110.6095846797,17805.64744867361
TLC3,population_total,2033,706907.8541639857,697559.0971513636,716381.9041561361,18822.807004772476
TLC3,population_total,2034,708622.9217527113,698791.6481932272,718592.5111321547,19800.862938927487
TLC3,population_total,2035,710297.4283276303,700000.1822805244,720746.1504440841,20745.96816355968
TLC3,population_total,2036,711932.0214469633,701183.0068594199,722845.8165746422,21662.809715222334
TLC3,population_total,2037,713527.3514717271,702338.9434747726,724893.9931757363,22555.04970096366
TLC3,population_total,2038,715084.0674128488,703467.1817757478,726892.7914688565,23425.60969310871
TLC3,population_total,2039,716602.8142379386,704567.1816615649,728844.0431794054,24276.86151784053
TLC3,population_total,2040,718084.2311193126,705638.605567263,730749.3650629936,25110.75949573063
TLC3,population_total,2041,719528.9502903961,706681.2703200998,732610.2049817876,25928.934661687817
TLC3,population_total,2042,720937.5962967185,707695.1121026468,734427.875600053,26732.76349740615
TLC3,population_total,2043,722310.785504215,708680.1604311479,736203.5795362222,27523.419105074252
TLC3,population_total,2044,723649.1257764132,709636.5184811864,737938.4284756908,28301.909994504414
TLC3,population_total,2045,724953.216263707,710564.3479757331,739633.4579244072,29069.1099486741
TLC3,population_total,2046,726223.6472679642,711463.8574135496,741289.6387576067,29825.781344057177
TLC3,population_total,2047,727461.0001587694,712335.2927842292,742907.8863740843,30572.593589855125
TLC3,population_total,2048,728665.8473258505,713178.9301623486,744489.0680354689,31310.137873120373
TLC3,population_total,2049,729838.7521576207,713995.0697411252,746034.008812025,32038.939070899738
TLC3,population_total,2050,730980.2690391901,714784.0309826876,747543.4964460582,32759.46546337055
TLC3,unemployment_rate_pct,2025,6.836716688806463,4.242314943687138,9.43111843392579,5.1888034902386515
TLC3,unemployment_rate_pct,2026,6.928831296601784,3.662790595351222,10.194871997852346,6.532081402501124
TLC3,unemployment_rate_pct,2027,7.020945904397106,3.217618282891214,10.824273525903,7.606655243011785
TLC3,unemployment_rate_pct,2028,7.113060512192428,2.8415292095991513,11.384591814785704,8.543062605186552
TLC3,unemployment_rate_pct,2029,7.205175119987749,2.5093537540582815,11.900996485917219,9.391642731858937
TLC3,unemployment_rate_pct,2030,7.29728972778307,2.208244297355658,12.386335158210485,10.178090860854827
TLC3,unemployment_rate_pct,2031,7.3894043355783925,1.930603912253704,12.84820475890308,10.917600846649377
TLC3,unemployment_rate_pct,2032,7.481518943373715,1.6715038325517249,13.291534054195704,11.62003022164398
TLC3,unemployment_rate_pct,2033,7.573633551169036,1.427533474247812,13.71973362809026,12.292200153842447
TLC3,unemployment_rate_pct,2034,7.665748158964357,1.1962177325867414,14.135278585341972,12.93906085275523
TLC3,unemployment_rate_pct,2035,7.757862766759679,1.0,14.540032266681429,13.540032266681429
TLC3,unemployment_rate_pct,2036,7.849977374555001,1.0,14.935438990959268,13.935438990959268
TLC3,unemployment_rate_pct,2037,7.942091982350322,1.0,15.322645218118383,14.322645218118383
TLC3,unemployment_rate_pct,2038,8.034206590145644,1.0,15.702579125806686,14.702579125806686
TLC3,unemployment_rate_pct,2039,8.126321197940966,1.0,16.076004796912923,15.076004796912923
TLC3,unemployment_rate_pct,2040,8.218435805736288,1.0,16.443560256548924,15.443560256548924
TLC3,unemployment_rate_pct,2041,8.310550413531608,1.0,16.805784872987125,15.805784872987125
TLC3,unemployment_rate_pct,2042,8.402665021326932,1.0,17.163139543284913,16.163139543284913
TLC3,unemployment_rate_pct,2043,8.494779629122252,1.0,17.516021856758638,16.516021856758638
TLC3,unemployment_rate_pct,2044,8.586894236917574,1.0,17.864777683334534,16.864777683334534
TLC3,unemployment_rate_pct,2045,8.679008844712897,1.0,18.209710165832917,17.209710165832917
TLC3,unemployment_rate_pct,2046,8.771123452508217,1.0,18.55108679352535,17.55108679352535
TLC3,unemployment_rate_pct,2047,8.863238060303539,1.0,18.88914503496118,17.88914503496118
TLC3,unemployment_rate_pct,2048,8.955352668098861,1.0,19.22409687344611,18.22409687344611
TLC3,unemployment_rate_pct,2049,9.047467275894183,1.0,19.556132495850342,18.556132495850342
TLC3,unemployment_rate_pct,2050,9.139581883689505,1.0,19.885423320436477,18.885423320436477
TLC4,emp_total_jobs,2025,845734.8660802387,828303.4736794827,863533.096784448,35229.623104965314
TLC4,emp_total_jobs,2026,854425.140455656,836156.8239335878,873092.582331963,36935.75839837524
TLC4,emp_total_jobs,2027,863183.6776001264,844050.5150118261,882750.5558299901,38700.04081816401
TLC4,emp_total_jobs,2028,872010.696864281,851987.2432864624,892504.7428087587,40517.49952229636
TLC4,emp_total_jobs,2029,880906.4133963503,859969.0101146126,902353.5732519018,42384.56313728914
TLC4,emp_total_jobs,2030,889871.0380670313,867997.3256618781,912295.9725557531,44298.646893874975
TLC4,emp_total_jobs,2031,898904.7773945155,876073.3472815334,922331.2195605652,46257.872279031784
TLC4,emp_total_jobs,2032,908007.8334697,884197.9746377356,932458.8489134839,48260.87427574827
TLC4,emp_total_jobs,2033,917180.4038816048,892371.9160254502,942678.5829513178,50306.666925867554
TLC4,emp_total_jobs,2034,918686.3302216291,893075.0589994447,945032.0718637496,51957.01286430494
TLC4,emp_total_jobs,2035,925777.8120561631,899198.7093832607,953142.5572033315,53943.847820070805
TLC4,emp_total_jobs,2036,932717.9265178469,905161.8713030737,961112.8771866491,55951.00588357542
TLC4,emp_total_jobs,2037,939517.1210370056,910975.3624496569,968953.1211338809,57977.75868422398
TLC4,emp_total_jobs,2038,946185.1497702054,916649.2439872568,976672.7497111337,60023.50572387688
TLC4,emp_total_jobs,2039,952731.1096670674,922192.8684179749,984280.6189605417,62087.75054256676
TLC4,emp_total_jobs,2040,959163.476012714,927614.9244237128,991785.0063574011,64170.08193368837
TLC4,emp_total_jobs,2041,965490.137189326,932923.4790468473,999193.6380058177,66270.15895897034
TLC4,emp_total_jobs,2042,971718.4284583253,938126.0174566241,1006513.7163186886,68387.69886206451
TLC4,emp_total_jobs,2043,977855.1646139397,943229.4804775664,1013751.9476999608,70522.46722239442
TLC4,emp_total_jobs,2044,983906.6713997707,948240.3000125817,1020914.5698744627,72674.26986188092
TLC4,emp_total_jobs,2045,989878.8156143592,953164.4324674759,1028007.3786067581,74842.9461392822
TLC4,emp_total_jobs,2046,988017.5610927871,950542.2329059463,1026970.362004241,76428.12909829465
TLC4,emp_total_jobs,2047,982903.5979646957,944796.6121355748,1022547.5731842597,77750.9610486849
TLC4,emp_total_jobs,2048,977791.1159285203,939061.1209936636,1018118.46429876,79057.3433050965
TLC4,emp_total_jobs,2049,972680.3159086896,933336.0016963759,1013683.1700873431,80347.16839096718
TLC4,emp_total_jobs,2050,993193.1768383329,952185.3724417818,1035967.0659386568,83781.693496875
TLC4,employment_rate_pct,2025,71.40501086369727,70.05639368964509,72.75362803774948,2.697234348104388
TLC4,employment_rate_pct,2026,71.71584401626217,69.85911772380635,73.57257030871799,3.7134525849116358
TLC4,employment_rate_pct,2027,72.22010318983645,69.58639263898087,74.85381374069203,5.2674211017111645
TLC4,employment_rate_pct,2028,72.72436236341073,69.52942739460534,75.91929733221612,6.389869937610783
TLC4,employment_rate_pct,2029,73.22862153698502,69.564444267861,76.89279880610903,7.328354538248021
TLC4,employment_rate_pct,2030,73.7328807105593,69.65394962341546,77.81181179770314,8.157862174287686
TLC4,employment_rate_pct,2031,74.23713988413358,69.78056080389763,78.69371896436954,8.913158160471909
TLC4,employment_rate_pct,2032,74.74139905770787,69.93453533520385,79.5482627802119,9.613727445008053
TLC4,employment_rate_pct,2033,75.24565823128215,70.10976597090557,80.38155049165873,10.271784520753158
TLC4,employment_rate_pct,2034,75.74991740485643,70.3021268528828,81.19770795683007,10.89558110394728
TLC4,employment_rate_pct,2035,76.25417657843073,70.5086765311545,81.99967662570694,11.491000094552433
TLC4,employment_rate_pct,2036,76.758435752005,70.72723082920821,82.7896406748018,12.062409845593592
TLC4,employment_rate_pct,2037,77.2626949255793,70.95611528873154,83.56927456242704,12.613159273695501
TLC4,employment_rate_pct,2038,77.76695409915357,71.19401277601679,84.33989542229035,13.145882646273563
TLC4,employment_rate_pct,2039,78.27121327272786,71.43986505526314,85.10256149019258,13.662696434929444
TLC4,employment_rate_pct,2040,78.77547244630215,71.69280667570209,85.8581382169022,14.165331541200118
TLC4,employment_rate_pct,2041,79.27973161987643,71.95211908951009,86.60734415024274,14.655225060732647
TLC4,employment_rate_pct,2042,79.7839907934507,72.21719791703599,87.35078366986542,15.133585752829433
TLC4,employment_rate_pct,2043,80.288249967025,72.48752903122158,88.08897090282841,15.601441871606823
TLC4,employment_rate_pct,2044,80.79250914059928,72.76267072161998,88.82234755957857,16.05967683795859
TLC4,employment_rate_pct,2045,81.29676831417356,73.04224015022615,89.55129647812097,16.509056327894825
TLC4,employment_rate_pct,2046,81.80102748774785,73.32590290099483,90.27615207450086,16.950249173506023
TLC4,employment_rate_pct,2047,82.30528666132213,73.61336480104609,90.99720852159817,17.38384372055208
TLC4,employment_rate_pct,2048,82.80954583489641,73.90436543774354,91.71472623204929,17.81036079430575
TLC4,employment_rate_pct,2049,83.3138050084707,74.19867296070376,92.42893705623766,18.230264095533897
TLC4,employment_rate_pct,2050,83.81806418204498,74.49607987050473,93.14004849358523,18.643968623080497
TLC4,gdhi_total_mn_gbp,2024,40955.4453386944,40079.35131668699,41850.68988859665,1771.3385719096623
TLC4,gdhi_total_mn_gbp,2025,41946.777788449064,40840.23491056278,43083.301814663275,2243.066904100495
TLC4,gdhi_total_mn_gbp,2026,42980.431517971396,41666.92869592417,44335.341031548895,2668.412335624722
TLC4,gdhi_total_mn_gbp,2027,44397.73280945456,42866.04655996776,45984.14915315678,3118.102593189018
TLC4,gdhi_total_mn_gbp,2028,45848.60577949619,44088.43453547721,47679.04948478324,3590.6149493060293
TLC4,gdhi_total_mn_gbp,2029,47348.1872048224,45345.227233993624,49439.62062455569,4094.393390562065
TLC4,gdhi_total_mn_gbp,2030,48897.9914177393,46636.29627313496,51269.370764047046,4633.074490912084
TLC4,gdhi_total_mn_gbp,2031,50499.574821615206,47962.221727903714,53171.16191221466,5208.9401843109445
TLC4,gdhi_total_mn_gbp,2032,52154.5370070003,49323.79688778196,55147.73602290066,5823.9391351187005
TLC4,gdhi_total_mn_gbp,2033,53864.52189115357,50721.8620964587,57201.89674907719,6480.034652618488
TLC4,gdhi_total_mn_gbp,2034,55631.218881529516,52157.25906582087,59336.563494240894,7179.304428420022
TLC4,gdhi_total_mn_gbp,2035,57456.3640637976,53630.82383478019,61554.7838981875,7923.960063407314
TLC4,gdhi_total_mn_gbp,2036,59341.741414954,55143.39002090227,63859.73500766759,8716.344986765318
TLC4,gdhi_total_mn_gbp,2037,61289.18404210419,56695.79355217982,66254.72270865667,9558.92915647685
TLC4,gdhi_total_mn_gbp,2038,63300.57544748822,58288.876584825666,68743.18200578063,10454.305420954966
TLC4,gdhi_total_mn_gbp,2039,65377.85082032778,59923.49030022398,71328.67856111917,11405.188260895193
TLC4,gdhi_total_mn_gbp,2040,67522.99835608338,61600.496783241324,74014.91132513122,12414.414541889899
TLC4,gdhi_total_mn_gbp,2041,69738.06060370343,63320.77024745043,76805.71600377289,13484.945756322457
TLC4,gdhi_total_mn_gbp,2042,72025.13584146221,65085.19782342812,79705.06914728519,14619.87132385707
TLC4,gdhi_total_mn_gbp,2043,74386.37948198008,66894.68006386435,82717.09270684117,15822.412642976822
TLC4,gdhi_total_mn_gbp,2044,76824.00550703087,68750.13126879292,85846.05895615656,17095.92768736364
TLC4,gdhi_total_mn_gbp,2045,79340.28793273997,70652.47969845492,89096.39571203518,18443.916013580267
TLC4,gdhi_total_mn_gbp,2046,81937.56230579074,72602.66771723008,92472.69181297677,19870.02409574669
TLC4,gdhi_total_mn_gbp,2047,84618.22723124795,74601.65189628016,95979.70283170285,21378.05093542268
TLC4,gdhi_total_mn_gbp,2048,87384.74593263373,76650.40309236791,99622.35700846916,22971.95391610125
TLC4,gdhi_total_mn_gbp,2049,90239.64784487897,78749.90651372305,103405.76139920572,24655.854885482666
TLC4,gdhi_total_mn_gbp,2050,93185.53024078836,80901.16177964932,107335.20823728463,26434.04645763531
TLC4,nominal_gva_mn_gbp,2024,53603.575081565614,50969.31162550927,56373.98602980116,5404.6744042918945
TLC4,nominal_gva_mn_gbp,2025,56056.26078491054,52256.65966874629,60132.132308205146,7875.472639458858
TLC4,nominal_gva_mn_gbp,2026,58372.435464408256,53080.570345255284,64191.8728431878,11111.302497932513
TLC4,nominal_gva_mn_gbp,2027,60754.71931238459,53799.17733705673,68609.52344310649,14810.346106049758
TLC4,nominal_gva_mn_gbp,2028,63207.4196723215,54467.313317578155,73350.0086251476,18882.695307569447
TLC4,nominal_gva_mn_gbp,2029,65734.81312718689,55112.239389204675,78404.82812448723,23292.58873528256
TLC4,nominal_gva_mn_gbp,2030,68341.16359936047,55751.61312268443,83773.62340775384,28022.01028506941
TLC4,nominal_gva_mn_gbp,2031,71030.73909460039,56397.991931591205,89460.02727269147,33062.035341100265
TLC4,nominal_gva_mn_gbp,2032,73807.827175244,57060.65708930765,95470.25271378287,38409.59562447522
TLC4,nominal_gva_mn_gbp,2033,76676.74928332887,57746.60472264671,101812.45995148103,44065.85522883431
TLC4,nominal_gva_mn_gbp,2034,77434.46348653511,56840.822947125394,105489.25621687855,48648.43326975316
TLC4,nominal_gva_mn_gbp,2035,80161.98299730092,57386.11052916045,111977.33142751071,54591.220898350264
TLC4,nominal_gva_mn_gbp,2036,82973.41373348904,57962.31974878043,118776.94709990674,60814.62735112631
TLC4,nominal_gva_mn_gbp,2037,85872.32690931138,58571.57094105672,125898.22008087335,67326.64913981663
TLC4,nominal_gva_mn_gbp,2038,88862.33511616084,59215.46238861984,133352.24084671558,74136.77845809574
TLC4,nominal_gva_mn_gbp,2039,91947.10110674093,59895.20264979978,141151.0275933844,81255.82494358462
TLC4,nominal_gva_mn_gbp,2040,95130.3460714915,60611.71121734493,149307.49457362312,88695.78335627819
TLC4,nominal_gva_mn_gbp,2041,98415.85748539981,61365.69548956972,157835.4311364856,96469.73564691588
TLC4,nominal_gva_mn_gbp,2042,101807.4965929229,62157.709847115,166749.48913033452,104591.77928321951
TLC4,nominal_gva_mn_gbp,2043,105309.20558983927,62988.201110150374,176065.17707291574,113076.97596276537
TLC4,nominal_gva_mn_gbp,2044,108925.01455320751,63857.543569645495,185798.8599651722,121941.3163955267
TLC4,nominal_gva_mn_gbp,2045,112659.04816416785,64766.066001497384,195967.7639361769,131201.6979346795
TLC4,nominal_gva_mn_gbp,2046,116515.53226287478,65714.07249414582,206589.9851163604,140875.9126222146
TLC4,nominal_gva_mn_gbp,2047,120498.80027026554,66701.8584895611,217684.50228183274,150982.64379227164
TLC4,nominal_gva_mn_gbp,2048,124613.29950752026,67729.7231135767,229271.19291645533,161541.46980287862
TLC4,nominal_gva_mn_gbp,2049,128863.59744084977,68797.9786261818,241370.8524145201,172572.87378833833
TLC4,nominal_gva_mn_gbp,2050,133254.38787650326,69906.9576353055,254005.21620431333,184098.25856900783
TLC4,population_total,2025,1996750.4316748958,1984949.031911373,2008621.9959787368,23672.96406736388
TLC4,population_total,2026,1994874.3333004245,1979720.091621825,2010144.5767521088,30424.48513028375
TLC4,population_total,2027,1992975.9922102897,1974835.222644511,2011283.4022717667,36448.17962725577
TLC4,population_total,2028,1987775.8816581261,1966957.4461849513,2008814.6611231817,41857.21493823035
TLC4,population_total,2029,1990850.586166639,1967493.7111492269,2014484.7396360678,46991.02848684089
TLC4,population_total,2030,1993068.9785067278,1967364.9389466916,2019108.8467870106,51743.90784031898
TLC4,population_total,2031,1993935.584151978,1966056.7469336803,2022209.7454451567,56152.99851147644
TLC4,population_total,2032,1994667.6819479826,1964748.248799139,2025042.7319833674,60294.48318422842
TLC4,population_total,2033,1995268.2212634443,1963422.6548225023,2027630.3041556217,64207.64933311939
TLC4,population_total,2034,1995740.0656583258,1962066.643714302,2029991.3983216686,67924.75460736663
TLC4,population_total,2035,1996086.0079709508,1960669.770258325,2032141.9811009038,71472.2108425789
TLC4,population_total,2036,1996308.7799956081,1959223.930175267,2034095.5843322393,74871.65415697242
TLC4,population_total,2037,1996411.0587067255,1957722.9028515017,2035863.7627016734,78140.85985017172
